파국을 초래하는 말
코인 시장 침체에 두나무 빗썸 이익 급감
러시아의 자충수 ‘코앞’ 핀란드도 나토 정식 회원국 됐다
"“나사에서 근무 중인데, 사귈래”...‘로맨스 스캠’ 피해 확산"
"유럽 천연가스 가격, 18개월 만에 최저 우크라전 전보다 싸졌다"
"""죄수병들 '고기 분쇄기' 던져진다"" 러군 20만명 사상 추산"
유럽 에너지난 종료 가스값 우크라戰 전보다 싸져
유럽 가스값 우크라전 전보다 싸졌다
"'준비한 자, 기회 얻었네' 달러박스 된 정유 방산"
"유럽 가스값 우크라전 전보다 싸져...""온화한 겨울 에너지 수입처 다변화 덕"""
"세계 최대 뮌헨안보회의 개막 러시아, 20년만에 초청 못받았다"
"유럽 에너지난 끝났나? 가스값, 우크라전 이전보다 싸졌다"
"유럽 에너지 대란 종료 임박? 천연가스값, 우크라전 전보다 싸져"
"""유럽 천연가스 가격, 18개월 만 최저치 기록"""
"美 바이든, 러시아 코앞에서 나토 회동 예정...우크라 안가"
곡물파동에 밥상물가 요동 100년 데이터 분석해 해법찾는 기업들
"영국 국방부 ""러시아군 20만 명 사상 추산...전사자만 4만 6만 명"""
"""생명줄 훔쳐갔다"" 절규 은행 부수고 불지르는 레바논, 무슨 일이"
"세계 최대 뮌헨안보회의 개막...젤렌스키 ""다윗과 골리앗의 싸움"""
"비행기값 올려놓고 ""기내식 건너뛰시죠"" 승객들 불만 폭발 [노유정의 제철]"
우크라 침공 1년 러시아군 사상자 최대 20만명 추산
"다음 달 한미연합훈련...北 ""전례 없는 강력 대응"""
“전쟁 일으킨 푸틴 어느날 갑자기” 러 핵심 요원 ‘깜짝 발언’
러시아 공장 정리해고 중인 현대차 빈자리는 중국이
"“푸틴, 전쟁 명분 들쑥날쑥 언제든 자의적 승리선언 뒤 종식 가능”"
"""고기 분쇄기 던져진 죄수들"" 러군 사상자 최대 20만 추정"
러시아군 전쟁 1년 만에 사상자 20만명...와그너 용병도 3만명 [우크라 전쟁]
"‘전쟁 1년’ 우크라-러시아 사상자 30만, 러시아 죄수병 ‘고기 분쇄기행’ 신세"
[과학을읽다]세상을 바꾼 '보너스' 우주 스핀오프 기술
세계 최대 뮌헨안보회의 개막...바이든 21일 폴란드서 우크라 지지 연설
"러 우전쟁 1년, 애 끓는 전자업계 ""삼성 LG 대신 샤오미 쓴다"""
증시 약세에 개미들이 낸 세금도 10조원 아래로 ‘뚝’
"[국제이슈+]러 '춘계 대공세' 정말로 감행하나 ""인해전술 가능성"""
"격추될까 무서워서? ""푸틴, 우크라 침공 후 '장갑열차' 탄다"""
6개월 만에 -95% 손실 천연가스 레버리지 개미들 '비명'
美中서 ‘꿍짝’ 맞으면 올해 말 코스피 2800 간다 [자이앤트TV]
"中, 獨총리에 ""우크라 긴장 완화 건설적 역할 희망"""
경유-휘발유 가격차 10원대로 좁혀져...재역전 되나?
"영국 국방정보국 ""러시아군, 우크라이나 침공으로 최대 20만명 사상 추산"""
"바이든, 20~22일 우크라 접경 폴란드 간다 ""우크라 지지 선언"""
러시아군 사상자 20만명 추산 “장비 훈련 없이 최전방 투입 ‘고기분쇄기’ 행”
러시아군 사상자 최대 20만명 추산 동원령 이후 피해 급증
"""바보들의 행진이냐"" 지뢰밭 돌진 러 탱크에 쏟아진 조롱"
"""그러다 러가 이기면?"" 우크라 무기지원론 맞은 韓의 딜레마"
'보먹돼' 대체 뭐길래 주부들 입소문에 불티난 삼겹살 [박종관의 유통관통]
"위안화, 달러화 위상 위협하나 러-우 전쟁 이후 일부 국가서 탈달러화 움직임"
"[일본人사이드]일왕 앞에서 일장기 불태웠던 오키나와인, 치바나 쇼이치"
[단독]강남 부촌 '아크로비스타'...올 겨울 '난방비 0원' 왜?
"뮌헨 안보회의 개막 젤렌스키 ""다윗은 골리앗 행동으로 물리쳐"""
"더 큰 전쟁은 안돼! '전쟁설'까지 나온 미 중 갈등, 어디로 갈까"
'코로나19로 파행' 브라질 삼바 카니발 3년 만에 정상 개막
"[르포] 침공 1년, 체르노빌을 가다 여전한 러시아군의 흔적"
바이든 21일 밤 폴란드서 우크라 지지 연설 “우크라엔 안 간다”
"美, 우크라에 전투기도 지원할까 하원의원들 바이든에 공개서한"
출혈 전쟁 1년의 기록 언제 어떻게 끝날지 누구도 모른다
"백악관 ""바이든 21일 폴란드서 우크라 지지 연설"""
러시아의 침략 전쟁 1년 드론은 갈수록 ‘고공비행’
"바이든, 우크라 안간다 폴란드서 지지 연설"
2023년 세계경제 전망은 어둡지만 동남아 경제는 밝은 이유 [고영경의 아세안비즈니스 ]
젤렌스키 “다윗이 골리앗을 이겨야” 바이든 다음주 폴란드 방문
"전쟁 1년, 세계는 군비 늘리는 중 ""우크라가 지면 더 큰일"""
‘천년의 적’의 귀환...한국은 결국 중화제국의 위성국이 될까 [한중일 톺아보기]
"美 CSIS ""북 러 철도교역 증가...추가 무기거래 가능성도"""
[K트레이딩업]日 공급망 재편이 주는 기회
우크라이나 미술품 약탈 사태의 '애국자'와 '부역자'[PADO]
"韓 美, 내달 자유의 방패 훈련 北 “전례 없는 강력 대응”"
"유럽, 우크라전 출구전략 모색하나...""외교적 해법 필요"""
"美하원의원 ""우크라이나에 F-16 전투기 제공은 필수""...공개 요구"
"美 “핵무기 등 AI의 군사적 이용, 인간이 통제해야”"
"‘종신 집권’ 꿈꾸는 에르도안, 대지진 책임론에 대선가도 흔들[글로벌 포커스]"
핏빛 조국 하늘 지켜낸 96세 노장 “폭탄이 날아와도 두렵지 않았다”
핵무기 접근할라 AI 통제나선 세계
"""우크라전 여파로 북-러 교역 급증"" CSIS"
"'뮌헨안보회의' 등장한 젤렌스키 ""다윗의 돌팔매 강해져야 골리앗 이긴다"""
[횡설수설/이정은]영국인들의 때늦은 후회 ‘브레그렛(Bregret)’
금 투자했다 세금 수수료에 놀랐다고? 그렇다면 여기서 사세요 [신화!머니?]
[사설] 환율 다시 급등세 '상저하고' 막연한 낙관론 펼 때 아니다
"젤렌스키 ""우크라, 골리앗 맞선 다윗""...무기 지원 요청"
"젤렌스키 “우크라는 골리앗 맞선 다윗, 돌팔매 더 강해져야”"
"최대 실적 올린 현대차 기아, 400만 원 주식 지급"
"네덜란드 간 박진, ASML CEO 만나 '반도체 외교‘"
사실상 ‘드론 전쟁’인 러 우크라전 그런데 드론은 양쪽 모두 ‘중국산’
"""러시아, 새 중부사령관에 '마리우폴 공세' 지휘관 임명"""
"유럽 천연가스 가격 18개월만 최저 ""에너지 위기 줄었다"""
"[르포] 침공 1년, 체르노빌을 가다 여전한 러시아군의 흔적"
英 “러시아軍 우크라 사상자 20만명 달해”...국방성 추산
아베노믹스 10년만에 종지부 찍나 “제로금리 이대론 안돼”
"러, 대공세 초반부터 박살났다... “1개 여단 5000명 괴멸”"
[뉴스9 헤드라인]
"러 전쟁범죄 특별재판소 설치, 캐나다도 공개지지"
전쟁 덕에 가스 판매 대박... 노르웨이 “우크라에 10조원 무상 제공”
"""내 돈 왜 못 찾아"" 폭도로 변한 성난 레바논 예금주"
“러 ‘바그너그룹’ 테러단체 즉각 지정” 美의회 초당적 발의
①400만원 ②주식 10주 ③주식 24주...올봄 현대차 기아 직원들이 받을 특별 선물
"내달 중순 한미 연합훈련 국방부 ""북한, 7차 핵실험 가능성"""
"[책마을] ""'내리막길의 중국'은 언제든 전쟁을 불사할 것"""
"[홍순철의 글로벌 북 트렌드] 대퇴사 시대 ""지금은 일의 미래를 재설계 할 때"""
[책마을] 前 통일부 장관이 쓴 <정세현의 통찰> 1위
"高물가에 수출 부진 ""경기 둔화됐다"" 정부 공식화"
"전쟁 복원 급한 우크라이나, 韓기업에 재건사업 참여 'SOS'"
"美 IRA로 견제하지만 中, 유럽 수요에 태양광 수출 80% 급증 [김광수 특파원의 베이징 산책]"
"CSA 코스믹, 관리종목 지정사유 발생 ""23년 비상경영으로 정상화 목표"""
"아베노믹스 10년만에 종지부 찍나 기시다 ""제로금리 이대론 안돼"""
"더 어두워진 경기전망  정부 ""둔화 우려 → 둔화"""
나토 사무총장 “우크라전 수년간 지속될 수도”
"“누가 언론에 누설했어?” 日 기시다 총리, 우크라 방문 좌절에 ‘격노’ [여기는 일본]"
"[한방이슈] ""히틀러도 두손 들었다""...지옥 예고하는 푸틴"
"""러, 우크라 변기 훔쳐가는게 소원"" EU, 수출 금지로 `화장실 제재`"
외나무 다리에서 만난 원수? 러시아-우크라 선수 '패싸움'
"우크라이나 전쟁은 사상 첫 드론 전쟁...""60% 중국 DJI 제품"""
"“변기도 아깝다” EU, 러시아에 비데 수출까지 막았다"
"미 국무부 군사적 AI 사용 선언문 공개 60개국, 국제 원칙 제정 촉구"
"[김민수의 주식 파파라치] ""매출 성장세는 지속된다"" 실적개선에 밸류에이션 재평가까지! <대창단조>"
실리는 중국이? 러 우크라 양쪽 모두 중국산 드론 들고 전쟁
러 국방부 고위 관료 또 추락사 연이어 벌어지는 의문의 죽음
"'시총 650조' 비트코인, 프로그래머 5명이 좌지우지"
‘러 vs. 美’ 원유전쟁 승자는 누구? [투자360]
"日기시다, 키이우 방문 추진 계속 난항 “안전 문제 해소 안돼”"
[더뉴스] 6년 만에 다시 등장한 '주적' 개념...2022 국방백서에 담긴 내용은?
"정부, ‘경기 둔화’ 국면 공식화 “수출 꺾이고, 소비마저 주춤”"
"현대차 기아, 지난해 최대 실적 달성  성과급 주식 400만원 지급"
"현대차 기아, 전 직원 400만원 성과금 주식 지급 “최대실적 보상”"
"러시아, 우크라 전쟁 이후 사이버 공격 250% 늘렸다"
"“러, 우크라 사이버공격 전쟁 이후 250% 증가”"
레드카펫에 본드로 제 몸 붙인 환경운동가 [포토]
"‘사상 최대 실적’ 현대차 기아, 전 직원에 성과금 400만원 주식 지급"
"北 ""한미 연합훈련, 전례없는 초강력 대응 직면할 것"""
"삼성전자, '경기침체'에 재고 50조 돌파 R&D 25조 사상 최대"
“경기흐름 둔화” 정부 공식 진단 나왔다 우려가 현실로
3월 중순 한미 연합훈련 국회 외통위 ‘한미동맹 결의안’ 의결
뮌헨서 만나는 韓ㆍ日 외교수장 강제징용 막판 협의 주목
"""우크라이나 동부서 러시아 연대 사실상 전멸"""
"황준국 주유엔대사 ""안보리 비토 자제를"" 北미사일 눈감은 중 러 겨냥"
美 “우크라 동부전선서 러 연대 전멸했다 너무 한심”
"중국, 미국 국채 보유액 12년 만에 최저"
"""노르트스트림 설치 8개 폭탄 중 6개만 폭발"""
"우크라전쟁, 에너지전환 5~10년 앞당겨"
"역대 최대 실적 현대차 기아, 400만 원 성과금 주식지급"
"러시아, '침공 1년' 앞두고 공습 재개"
"“핵무기 등 AI의 군사적 이용, 인간이 통제해야”"
“중국 러시아 등 유엔 상임이사국 자기모순적 거부권 자제를”
“대량파괴무기 등에 AI 악용 가능성 다자간 협력으로 공동대처를”
"젤렌스키 ""우크라이나 영토 넘기는 평화협상은 안 해"""
나토 “우크라전쟁 수년간 계속될 것”
"미, 네덜란드와 ‘양자기술’ 공동연구 추진 안보 밀착"
한국경제 잇단 내우외환에 기재부 ‘경기둔화’ 첫 공식화
"현대차 기아, 직원들에게 400만원 성과금 주식지급  ""최대실적 달성 보상"""
"英 국방장관 ""우크라에 러군 97% 쏟아부었다 1차 세계대전 수준 소모"""
"""러시아 우크라, 어느 쪽도 승리 못할 것..협상으로 종결"""
“푸틴과 영토 협상은 없다”...젤렌스키 평화협상론에 쐐기
우크라이나전쟁 키우는 3인의 러시아 ‘사나운 매’
우크라전쟁 1년...美 “대러 수출제재 전쟁억제에 효과”
"美 해리스 부통령, 뮌헨에서 프랑스 독일 영국 정상화 회동"
"한수원, 소형모듈원자로 기술개발 착수"
"[헤럴드광장] 외교 상실 시대, 국제 외교의 방향"
"러, 우크라 최대 정유시설 포격 ""몰도바서도 미사일 잔해 발견"""
우크라전 1년 앞두고 뮌헨안보회의 박진 외교 참석
"“이겼다” 영상 올렸더니 폭격...스마트폰, 우크라전서 ‘위력’인 동시에 ‘위협’"
"[뉴스킹] ""200만원 더 낸다, 코로나 때보다 심각""...'40년 운영' 목욕탕 업주의 한숨"
"러, 침공 후 우크라에 대한 사이버 공격 250% 증가 나토 회원국도 대상"
정부 “경기 흐름 둔화” 첫 인정 고물가 수출부진 우려
"정부 ""경기 흐름 둔화...수출 투자 제고 총력"""
우크라 전쟁에 中 태양광 웃었다 수출 '역대 최고'
우크라전쟁 1년...美 “대러 수출 제재 효과 보여”
"정부 ""경기둔화 우려→진행"" 더 암울해진 진단"
"""경기흐름 둔화"" 정부 첫 공식진단"
"와우프레스, 32회차 함께 캠페인 실시...튀르키예 시리아 지진 피해 기부"
[뉴스라이더] 몰려오는 '물가 폭탄'...먹고 살기 어려워진 우리나라?
"[영상] 젤렌스키, BBC 인터뷰서 “푸틴과 영토 협상은 없다”"
"박진 외교장관, 네덜란드 총리 예방...인도 태평양 전략 등 양국 현안 논의"
"EY한영, 튀르키예 시리아 지진피해 복구 위해 1억원 기탁"
"한번 강대국은 영원한 강대국? ""상임이사국 확대 반대"""
"“빚 기후 AI 얽힌 대혼돈” 닥터 둠, 또다시 ‘파멸’ 경고[북리뷰]"
"박진, 네덜란드 총리 예방...""경제안보 지역정세 등 협력강화"""
"박진, 네덜란드 총리 예방 ""경제안보 등 협력 강화"""
"EY한영, 튀르키예 시리아 지진피해 성금 1억원 전달"
"구글 ""러, 전쟁 후 우크라 사이버공격 250% 늘려"""
한-네덜란드 외교장관 전략대화 정상회담 후속조치 이행 점검
"러시아의 사나운 ‘3마리 매’ 프리고진, 메드베데프, 시모니안"
"한수원, 소형모듈원자로 기술개발 착수 6년간 총 3992억원 투입"
글로벌 기술패권 경쟁 시대... 특허가 국력
"미 독 정상회담, 우크라 지원 나토 확대 '분수령' 되나"
"[우크라 침공 1년]③아직 전쟁 중인데 ""우크라 재건 사업 경쟁 벌써 시작"""
[우크라 침공 1년]②장기전에 상처 커지는 '세계경제'
[우크라 침공 1년]①전환점 맞은 21세기 첫 '하이브리드 전쟁'
[굿모닝경제] 美 긴축 장기화 가능성...작년 서울 아파트 실거래가 22%↓
"기내식 천태만상 '새우 대신 닭', 'NO 기내식' 등"
연준 관계자들 “50bp 인상 지지” S&P500 1.38%↓[데일리국제금융시장]
일본의 기준금리는 왜 두 가지일까 [정영효의 일본산업 분석]
"나토 사무총장 ""우크라 전쟁, 장기전 대비해야"""
베를린영화제 개막식에 기후활동가 난입 레드카펫에 손 접착
"러시아, '침공 1년' 앞두고 공습 재개"
[the리스트] '헬조선'보다 미래를 비관하는 나라들 스위스마저
